"city","mean_corr","lb_corr","ub_corr","se","province"
"Jilin_Changchun","0.152714725264979","-0.0947166592737695","0.38237554971813","0.221530130602646","Jilin"
"Jilin_Jilin","0.603425638949634","0.418178240820343","0.740484845531129","0.173526611143583","Jilin"
"Jilin_Siping","0.966204798841847","0.935467844073231","0.982434472553022","0.052758221107185","Jilin"
"Liaoning_Dalian","0.856778314638629","0.579225134801938","0.956315181811369","0.262908681242249","Liaoning"
"Liaoning_Dandong","0.297477866126054","-0.253409502099972","0.702669221006897","0.44502114805433","Liaoning"
"Liaoning_Huludao","0.958600383447745","0.90122452615642","0.982947172548258","0.128420217955819","Liaoning"
"Liaoning_Shenyang","0.868532769164783","0.770263363737777","0.926512569293568","0.147542947861951","Liaoning"
"Liaoning_Yingkou","0.895278555562148","0.749817809183651","0.958186582784201","0.131992559653042","Liaoning"
"Shaanxi_Baoji","0.97145791304369","0.931276097898782","0.988288503685407","0.020563699565196","Shaanxi"
"Shandong_Binzhou","0.99219769033654","0.977034529655198","0.99736259197573","0.119516845762142","Shandong"
"Shandong_Jinan","0.423283933183715","0.128745513885018","0.649196164075295","0.313031474733422","Shandong"
"Shandong_Qingdao","0.953193398750311","0.920729212877436","0.97255234624392","0.0305939338751156","Shandong"
"Shandong_Weihai","0.815055200476771","0.647801812215235","0.907348494089565","0.152367656724151","Shandong"
"Shandong_Yantai","0.577228188254282","-0.214842604152923","0.911248274769791","0.268279826707531","Shandong"
"Shandong_Zibo","0.928524152937663","0.820248131049257","0.972561760286341","0.0771747837114812","Shandong"
"Shanghai_Shanghai","0.50124152204242","0.356421880214449","0.62254180585757","0.219966768067579","Shanghai"
"Shanxi_Taiyuan","-0.420735195828795","-0.709836552884768","-0.0103153303586733","0.238249608665327","Shanxi"
"Sichuan_Guangan","0.642636762399279","0.266091389130369","0.849025807175131","0.306964116355058","Sichuan"
"Tianjin_Tianjin","0.884996578478624","0.796314093095883","0.936434070519097","0.0622459892753208","Tianjin"
"Zhejiang_Hangzhou","0.199411331622058","-0.00334438258562363","0.38641872939451","0.262632339916228","Zhejiang"
"Zhejiang_Jiaxing","0.318690674617167","0.0956311490866252","0.511274562155126","0.229485913892234","Zhejiang"
"Zhejiang_Jinhua","0.504791378551593","0.211291680994015","0.714788698246052","0.201100435483571","Zhejiang"
"Pooled","0.652037117289532","0.56094300641081","0.743131228168253","0.0464774412169102","Pooled"
